number,created_at,text,source,user is verified,user has url,user description,user created at,retweet_count,reply_count,like_count,quote_count,followers count,following count,tweet count,listed_count,user location,binary_class,ternary_class
2917,2022-07-09 15:14,Cases of monkeypox have been reported in South Carolina _URL_,WordPress.com,FALSE,TRUE,Welcone to our website .,2022-07-04 2:10,0,0,0,0,0,1,60,0,None,0,0
3215,2022-07-09 16:17,"CBS Bay Area: 'Public health failure' – Gov't monkeypox response upsets SF lawmakers, LGBTQ community _URL_",Twitter Web App,FALSE,FALSE,None,2021-12-27 15:21,0,0,0,0,134,579,43,1,None,0,0
3233,2022-07-09 16:21,CBS Bay Area: Monkeypox: Bay Area LGBTQ community steps up as vaccine remains in short supply _URL_,Twitter Web App,FALSE,FALSE,None,2021-12-27 15:21,0,0,1,0,134,579,43,1,None,0,0
3772,2022-07-09 18:18,CDC: Maryland reports more monkeypox cases _URL_ #CDC #Maryland #Baltimore #Monkeypox #medicalnews #mednews,Twitter for Android,FALSE,FALSE,#Redwave2022 #Midterms2022 #Democratsareadisaster #Bidendiaster,2021-09-19 20:46,0,0,0,0,62,6,5528,2,None,0,0
3260,2022-07-09 16:27,CNA Explains: Who is at risk of monkeypox and how worried should you be? _URL_,Twitter Web App,FALSE,FALSE,I am a semi retired Social Worker who works with the international community on various areas of related concern!,2011-12-21 22:24,1,0,1,0,638,5001,71532,25,None,0,0
4526,2022-07-09 20:51,"Colima, Mexico :Mexico: registered the first case in its state. The case is a 45 year old Women. This is the 29th confirmed case in Mexico.  We are starting to see more and more Women get infected with monkeypox. _URL_",Twitter for iPhone,FALSE,TRUE,Live updates on the Monkeypox outbreak and case count around the world :globe_showing_Americas: Support us- _URL_,2018-08-09 12:08,20,1,66,5,10469,9,1026,99,"Miami, FL",0,0
4915,2022-07-09 22:07,Colorado to host more monkeypox clinics for at-risk residents _URL_ #realcolorado #coloradoliving,IFTTT,FALSE,TRUE,Husband | Veteran Marine | Denver Area Real Estate Broker | Adventurer | Naval Academy Graduate  #denverrealestate #denver #colorado #denverrealtor #denverhomes,2014-12-04 0:50,0,0,0,0,403,1349,10565,29,"Denver, CO See Update Below:",0,0
3564,2022-07-09 17:30,"Commercial labs to begin monkeypox testing, CDC says | The Hill _URL_ _URL_",Buffer,FALSE,TRUE,Air Medical News & Information with Podcasts,2009-02-04 14:34,0,0,1,0,5829,458,35101,94,USA,0,0
2506,2022-07-09 13:36,Concerning info about monkey pox from a trusted medical expert. _URL_,Twitter for Android,FALSE,FALSE,Just looking for a way to practice my NewSpeak in preparation for when stuff becomes belatedly 1984ish...,2011-11-05 17:57,0,0,0,0,46,244,2088,4,None,0,0
3356,2022-07-09 16:47,Concerns over monkeypox grow among people in San Francisco _URL_,Twitter Web App,FALSE,FALSE,None,2021-12-27 15:21,0,0,0,0,134,579,43,1,None,0,0
2783,2022-07-09 14:45,Confirmed cases of monkeypox in South Carolina. #TheAugustaPress #monkeypox #DHEC #SouthCarolina  _URL_ _URL_,Hootsuite Inc.,FALSE,TRUE,"The Augusta Press is a locally owned online newspaper that serves the public in Richmond and Columbia counties through coverage of news, sports, and features.",2020-11-27 0:15,0,0,0,0,351,226,3938,6,"Augusta, GA",0,0
4148,2022-07-09 19:35,CONFIRMED: Jamaica's Health Minister confirms first patient confirmed with monkeypox has fled the hospital. _URL_,Twitter for iPhone,TRUE,FALSE,"Journalist, @NationwideRadio. Host: Nationwide This Morning.",2010-04-04 21:30,7,1,10,1,7714,494,311356,32,Jamaica,0,0
2460,2022-07-09 13:24,"Cumulative monkeypox cases as of July 8: 9,069. _URL_ _URL_",Twitter Web App,FALSE,TRUE,"Retired college teacher & persistent writer (journalism, science fiction, fantasy, regional history, education). Also blogging on too many subjects.",2009-01-15 22:39,0,0,2,0,10605,4102,221063,546,"North Vancouver, BC",0,0
3469,2022-07-09 17:09,Dallas County has received notification of an out-of-state visitor with confirmed monkeypox who had multiple sexual encounters at Club Dallas between June 22 and June 25. A similar warning also goes out to those who attended the 'Daddyland Festival.' _URL_,Twitter Web App,FALSE,TRUE,Author of On My Brother's Shoulders an Anthology of the Civil Rights Movement and impact of Emmett Till lynching. *Film -Photography,2013-11-30 20:11,0,0,0,0,702,722,23440,13,None,0,0
4699,2022-07-09 21:26,Dallas County monkeypox patient potentially spread virus to others at festival _URL_ #SmartNews,SmartNews | ________,FALSE,FALSE,#StandWithUkraine :Ukraine::sunflower::Ukraine::sunflower::Ukraine::sunflower::Ukraine:,2016-02-21 14:53,0,0,0,0,1081,1607,40465,2,Miami Florida,0,0
2513,2022-07-09 13:39,Dallas County Reports 'High Likelihood' of Locally Transmitted Monkeypox Case _URL_,WordPress.com,FALSE,TRUE,None,2016-03-26 0:28,0,0,0,0,412,441,465228,0,None,0,0
4095,2022-07-09 19:28,"Data from the French health administration showed that 97% of monkeypox cases concerned gay men, 75% of which had declared having had relations with several men in the weeks preceding their symptoms, the HAS said.",Twitterrific for iOS,FALSE,FALSE,None,2015-06-05 14:00,0,0,0,0,127,954,9321,3,None,0,0
3688,2022-07-09 18:00,Denton County Public Health has identified its first presumptive positive case of monkeypox. _URL_,True Anthem,TRUE,TRUE,Breaking news & headlines from around North Texas on the official Twitter feed for KDFW FOX 4 NEWS and _URL_,2008-10-08 21:07,1,2,4,0,626947,723,222650,2218,Dallas - Fort Worth,0,0
3717,2022-07-09 18:05,Denton County reports 1st case of monkeypox in 2022 _URL_,SocialNewsDesk,TRUE,TRUE,"At WFAA, we have always been a pioneer. We must boldly dare to disrupt, blaze trails untraveled, and celebrate the lives of North Texans and beyond.",2008-08-01 20:46,3,3,3,0,605022,3986,269945,3274,"Dallas, TX",0,0
4332,2022-07-09 20:10,Denton County Reports First Case of Monkeypox in 2022 _URL_,WordPress.com,FALSE,TRUE,None,2016-03-26 0:28,0,0,0,0,412,441,465228,0,None,0,0
4667,2022-07-09 21:20,Denton County Reports First Case of Monkeypox in 2022 _URL_,SocialFlow,TRUE,TRUE,"First TV :television: station in #Texas & the best place in #DFW to go for exclusive local stories, the latest breaking news, weather updates and #NBC5Investigates.",2008-08-21 17:03,1,0,2,2,501203,2183,281043,2949,None,0,0
3635,2022-07-09 17:47,Denton County reports first monkeypox case of 2022 _URL_,Buffer,TRUE,TRUE,The official Dallas Morning News Twitter account. :incoming_envelope: Newsletters: _URL_ :rolled-up_newspaper: Subscribe: _URL_,2008-07-31 19:59,2,2,0,2,752996,777,281397,6892,"Dallas, Texas",0,0
4161,2022-07-09 19:38,Denton County reports the first monkeypox case in 2022 _URL_,WordPress.com,FALSE,TRUE,collaboration@support.exbulletin.com,2022-01-14 23:40,0,0,0,0,103,1,128163,1,None,0,0
4413,2022-07-09 20:28,"Denton County, Texas Reports First Case of Monkeypox in 2022 – NBC 5 Dallas-Fort Worth _URL_",WordPress.com,FALSE,TRUE,"Follow us for news, photos, videos, and the latest trends around the world & on the Internet. _URL_",2020-11-15 11:39,0,0,0,0,56,4,115913,1,None,0,0
4750,2022-07-09 21:36,"Denton County, Texas reports first case of monkeypox in 2022 – NBC5 Dallas Fort Worth _URL_",WordPress.com,FALSE,TRUE,collaboration@support.exbulletin.com,2022-01-14 23:40,1,0,1,0,103,1,128163,1,None,0,0
5135,2022-07-09 22:52,"Did you know there are two known strains of #monkeypox? @UConn virologist Paulo Verardi explains the strain currently spreading has a death rate of 1%, while the other, which is endemic in Africa, has a 17% death rate _URL_ @VerardiLab @connpost @Jordanfenster _URL_",Brandwatch,FALSE,TRUE,"The official page of the University of Connecticut College of Agriculture, Health and Natural Resources.",2013-12-19 19:51,3,0,4,0,1121,328,5722,24,"Storrs, CT",0,0
2329,2022-07-09 12:54,"DON'T BE IGNORANT As of 15 June 2022, 724 cases of monkeypox have been reported from 13 non-EU/EEA countries: United Kingdom 470, Canada 112, U.S. 72, Switzerland 20, Australia 13, U. Arab Emirates 13, Argentina 5, Ghana 5, Mexico 5, Israel 4, Brazil 3, Morocco 1 &amp; Venezuela 1. _URL_",Twitter for Android,FALSE,FALSE,"AMERICA'S DEMOCRACY, Biden/Harris, Intel & US military, people, BLM, animals, earth, faith & justice. ONLY A REAL DEM MAJORITY IN HOUSE/ SENATE, period.:thumbs_up: :blue_heart:",2021-01-21 10:49,0,0,0,1,556,696,33385,2,United States,0,0
3116,2022-07-09 15:58,Dozens line up for vaccine against monkeypox in New York City _URL_ via @MailOnline,Twitter Web App,FALSE,TRUE,"The greater the truth, the greater the libel.",2019-03-23 19:10,35,57,64,25,102835,2495,122299,550,None,0,0
4071,2022-07-09 19:22,Dozens line up for vaccine against monkeypox in New York City _URL_ via @MailOnline,Twitter for Android,FALSE,FALSE,"Ok, at this point I know you're a dumbass. I'm just over here waiting for you and your dumbass friends to cross the line. Game on, bitches. Oh, 11B3X.",2011-09-04 7:52,0,0,0,0,299,836,41718,5,United States,0,0
3553,2022-07-09 17:27,Dozens of people line up for monkeypox vaccine in NYC _URL_,WordPress.com,FALSE,FALSE,None,2022-02-02 18:57,0,0,0,0,9,10,30687,0,None,0,0
3632,2022-07-09 17:46,Dozens of people line up for monkeypox vaccine in NYC _URL_,WordPress.com,FALSE,FALSE,None,2022-02-02 18:57,0,0,0,0,9,10,30687,0,None,0,0
4339,2022-07-09 20:12,Dozens of people line up for monkeypox vaccine in NYC _URL_,WordPress.com,FALSE,TRUE,"News And Media Web, With Bundles  Of Info Straight To Your Screen. News, Entertainment, Hollywood,  Animal, Nature, Lifestyle, Culture Food, Etc.",2022-05-28 22:09,0,0,0,0,14,50,14409,0,None,0,0
4326,2022-07-09 20:09,Dozens of people line up for monkeypox vaccine in NYC - Daily Mail _URL_ via @GoogleNews,Twitter Web App,FALSE,FALSE,None,2009-03-06 18:56,0,0,0,0,7263,7796,213325,4,"Tennessee , USA",0,0
4549,2022-07-09 20:56,Dozens of people line up for monkeypox vaccine in NYC Daily MailNYC is 'epicenter' of monkeypox outbreak as cases surge The WeekNew monkeypox vaccine sites popping up PIX11 NewsNew York planning new monkeypox vaccine sit...,SocialChamp IO ,FALSE,FALSE,None,2021-05-08 13:55,0,0,0,0,2,1,5389,0,None,0,0
2922,2022-07-09 15:16,"Dr. Fauci on Monkeypox: ""We are facing a global outbreak in non-endemic countries.. we don't have a handle on whether there is subclinical spread...it's a problem that we really better address, because it grows and grows, and that's all of a sudden how things get out of hand"" _URL_",Twitter Web App,FALSE,TRUE,Co-director of the Infectious Disease Fellowship Program Associate Professor of Clinical Medicine University of Miami/Jackson Memorial Hospital,2020-10-02 1:17,0,0,0,0,1018,65,539,9,"Miami, USA",0,0
3118,2022-07-09 15:59,Dr. Jay Varma fears monkeypox could become permanently entrenched _URL_,WordPress.com,FALSE,TRUE,We provide you with the latest breaking news and videos straight from all over the world.,2022-07-05 5:06,0,0,0,0,0,0,2027,0,None,0,0
5186,2022-07-09 23:02,Dr. Jay Varma fears monkeypox could become permanently entrenched _URL_,Twitter for Android,FALSE,FALSE,.,2019-12-29 2:55,0,0,1,0,2051,851,835,6,nys,0,0
3407,2022-07-09 17:00,"Dr. Mary Montgomery, an infectious disease expert focused on LGBTQ health care at the Brigham, spoke with the @bostonglobe about the monkeypox outbreak. She stresses the importance of spreading awareness but not stigmatizing specific groups. _URL_",Brandwatch,FALSE,TRUE,"Providing the news and latest research from Brigham and Women's Hospital in Boston, MA, a nonprofit teaching affiliate of Harvard Medical School.",2007-04-03 19:56,0,1,3,0,56007,3161,10603,879,"Boston, MA",0,0
3108,2022-07-09 15:56,"During our research and assay development phase for MonkeyPox, we attempted to validate using nasal and nasopharyngeal swabs. In the same patients, NP was hit or miss. Not a reliable specimen type for patients with Cts &gt; 25 on saliva. We don't believe nasal/NP are viable.",Twitter Web App,FALSE,TRUE,"CEO of @FlowHealthHQ Since you keep asking, yes, I am a high school dropout.",2008-11-08 14:02,5,8,61,2,18862,3628,38624,297,None,0,0
3255,2022-07-09 16:26,East Bay Health Agencies Start Monkeypox Vax Drive _URL_,Twitter Web App,FALSE,FALSE,None,2021-12-27 15:21,0,0,1,0,134,579,43,1,None,0,0
3726,2022-07-09 18:07,"Environmental resistance, disinfection, and sterilization of poxviruses | Semantic Scholar #mpxv #mpv #hmpv #hmpxv #monkeypox _URL_",Twitter for iPhone,FALSE,FALSE,"Mayrnagh. Earthling. Artist. Lover of nature, language, science, literature, codes and ciphers, Euclidean geometry #aphantasia #geometricart #hmpxv #covid #iom",2010-12-16 19:36,0,0,0,0,60,539,1452,1,Isle of Man,0,0
4593,2022-07-09 21:06,Epidemiologists explain how to prevent the spread of monkeypox after the first case of the virus was confirmed in New Zealand yesterday. _URL_,Glittall,FALSE,TRUE,"Qudach is volunteer runned platform, here we are focusing on progressive & free media, so all revenue from this platform goes for this cause.",2021-09-25 11:11,0,0,0,0,34,59,28317,1,"Auckland, New Zealand",0,0
4598,2022-07-09 21:07,Epidemiologists explain how to prevent the spread of monkeypox after the first case of the virus was confirmed in New Zealand yesterday. _URL_,dlvr.it,TRUE,TRUE,Stuff is #NewZealand's largest and most popular news site.  Email: newstips@stuff.co.nz TikTok: _URL_ YouTube: _URL_,2008-07-24 3:59,0,6,4,1,291567,787,388811,1888,New Zealand,0,0
2584,2022-07-09 13:56,Estimation of local transmissibility in the early phase of #monkeypox epidemic in 2022 _URL_,Twitter for iPad,FALSE,TRUE,"Bad bugs, no drugs",2009-03-21 10:53,0,0,1,0,898,1972,6399,25,UK,0,0
2340,2022-07-09 12:56,"Eurosurveillanc: @ECDC_EU @ECDC_Outbreaks @rki_de Outbreak article #monkeypox #outbreak affecting men who have sex with men, Madrid, :Spain:, 26 April_16 June 2022 :right_arrow: _URL_ #MonkeypoxVirus #MPX #MPXV @marcosalonso3 _URL_",IFTTT,FALSE,TRUE,Official twitter account for the Infectious Diseases Control Section of @EUPHActs- managed by @epi_michael @odoneanna and @ricmexia,2019-01-03 9:05,0,0,0,0,803,256,7476,20,None,0,0
3735,2022-07-09 18:08,"Eurosurveillance | Evidence of surface contamination in hospital rooms occupied by patients infected with monkeypox, Germany, June 2022 #mpxv #mpv #hmpv #hmpxv #monkeypox _@Monkeypoxmeter_ _URL_",Twitter for iPhone,FALSE,FALSE,"Mayrnagh. Earthling. Artist. Lover of nature, language, science, literature, codes and ciphers, Euclidean geometry #aphantasia #geometricart #hmpxv #covid #iom",2010-12-16 19:36,0,0,1,0,60,539,1452,1,Isle of Man,0,0
5390,2022-07-09 23:38,Every latest suspected monkeypox case in England _URL_,Twitter Web App,FALSE,FALSE,"Global Healthcare venue for tracking & trending:fast-forward_button:Rx ,recalls, technology, studies, treatments, outbreaks, and more:growing_heart::pill::syringe::ambulance:",2019-02-03 0:33,0,0,0,0,1842,4985,124260,10,USA,0,0
4640,2022-07-09 21:16,"Except from 'Infection Control Today' by Dr Kavanagh: 'Monkeypox is an orthopoxvirus and related to smallpox. There are two main strains: A Central African and Western African clade. The Central African has a fatality rate of up to 10%, and the West African has a fatality rate…",Twitter for iPhone,FALSE,FALSE,:books: | Chevening Scholar 2021/22 :school: | Brunel University London :balance_scale: | Certified Mediator :page_facing_up: | Justice of the Peace :briefcase: | Health Promotion Specialist,2015-07-30 18:47,2,1,1,0,733,909,7691,3,Jamaica,0,0
4099,2022-07-09 19:28,"Expect more monkeypox infections in NZ after Auckland case, expert warns _URL_ _URL_",Echobox,TRUE,TRUE,NZ's best-read and most popular news website. Website of the Year & Best News Website/App. News & views from _URL_ via our editorial team.,2008-05-13 21:54,3,21,4,1,378452,2861,173961,2975,New Zealand,0,0
